#{'API version': '0.1.2', 'Channels': [1, 2, 3, 4, 5, 6], 'Channels indexes mV': [6, 8, 10, 12, 14, 16], 'Channels indexes raw': [5, 7, 9, 11, 13, 15], 'Channels labels': ['AI1_raw', 'AI1_mv', 'AI2_raw', 'AI2_mv', 'AI3_raw', 'AI3_mv', 'AI4_raw', 'AI4_mv', 'AI5_raw', 'AI5_mv', 'AI6_raw', 'AI6_mv'], 'Device': 'COM14', 'Firmware version': '1.0', 'Header': ['NSeq', 'I1', 'I2', 'O1', 'O2', 'AI1_raw', 'AI1_mv', 'AI2_raw', 'AI2_mv', 'AI3_raw', 'AI3_mv', 'AI4_raw', 'AI4_mv', 'AI5_raw', 'AI5_mv', 'AI6_raw', 'AI6_mv'], 'ISO 8601': '2022-05-11T16:10:57.031185', 'Resolution (bits)': [4, 1, 1, 1, 1, 12, 12, 12, 12, 12, 12], 'Sampling rate (Hz)': 1000, 'Timestamp': 1652281857.031185}
#NSeq	I1	I2	O1	O2	AI1_raw	AI1_mv	AI2_raw	AI2_mv	AI3_raw	AI3_mv	AI4_raw	AI4_mv	AI5_raw	AI5_mv	AI6_raw	AI6_mv
3	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1579	1543	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1574	1536	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1570	1536	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1557	1522	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1549	1515	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1551	1519	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1551	1519	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1558	1526	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1565	1529	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1574	1536	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1581	1543	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1590	1549	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1594	1553	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1597	1556	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1601	1560	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1601	1560	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1603	1560	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1602	1560	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1604	1563	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1603	1560	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1602	1560	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1599	1556	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1599	1556	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1597	1556	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1595	1556	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1593	1553	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1593	1553	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1591	1553	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1589	1549	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1587	1549	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1586	1546	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1586	1546	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1581	1543	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1578	1539	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1578	1539	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1570	1536	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1571	1536	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1562	1529	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1566	1532	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1567	1532	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1571	1536	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1575	1539	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1579	1543	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1585	1546	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1582	1543	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1577	1539	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1577	1539	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1569	1532	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1565	1529	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1562	1529	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1562	1529	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1569	1532	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1573	1536	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1573	1536	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1578	1539	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1580	1543	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1579	1543	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1575	1539	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1573	1536	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1546	1515	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1530	1502	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1541	1512	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1546	1515	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1549	1515	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1555	1522	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1554	1522	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1554	1522	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1554	1522	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1551	1519	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1548	1515	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1546	1515	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1542	1512	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1540	1509	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1528	1498	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1524	1495	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1521	1495	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1521	1495	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1521	1495	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1517	1492	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1514	1488	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1511	1485	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1509	1485	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1506	1481	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1505	1481	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1503	1478	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1506	1481	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1506	1481	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1510	1485	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1510	1485	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1515	1488	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1519	1492	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1530	1502	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1554	1522	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1556	1522	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1521	1495	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1515	1488	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1510	1485	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1507	1481	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1505	1481	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1505	1481	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1505	1481	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1504	1481	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1510	1485	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1514	1488	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1545	1515	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1555	1522	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1566	1532	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1567	1532	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1567	1532	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1567	1532	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1565	1529	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1555	1522	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1549	1515	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1534	1505	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1521	1495	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1521	1495	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1521	1495	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1530	1502	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1532	1502	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1534	1505	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1541	1512	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1542	1512	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1543	1512	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1540	1509	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1527	1498	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1528	1498	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1526	1498	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1524	1495	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1532	1502	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1523	1495	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1525	1498	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1514	1488	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1514	1488	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1509	1485	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1504	1481	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1508	1485	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1514	1488	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1516	1492	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1541	1512	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1551	1519	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1558	1526	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1561	1526	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1565	1529	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1569	1532	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1570	1536	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1573	1536	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1550	1519	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1524	1495	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1524	1495	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1514	1488	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1517	1492	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1518	1492	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1515	1488	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1527	1498	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1542	1512	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1547	1515	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1549	1515	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1551	1519	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1554	1522	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1553	1519	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1552	1519	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1551	1519	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1547	1515	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1542	1512	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1533	1505	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1529	1502	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1532	1502	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1531	1502	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1534	1505	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1549	1515	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1551	1519	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1559	1526	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1566	1532	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1570	1536	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1572	1536	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1575	1539	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1579	1543	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1575	1539	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1575	1539	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1570	1536	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1570	1536	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1568	1532	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1566	1532	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1567	1532	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1571	1536	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1577	1539	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1581	1543	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1586	1546	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1597	1556	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1602	1560	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1609	1566	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1615	1570	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1621	1577	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1627	1580	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1629	1583	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1631	1583	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1630	1583	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1629	1583	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1627	1580	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1621	1577	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1618	1573	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1617	1573	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1617	1573	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1617	1573	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1621	1577	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1630	1583	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1641	1594	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1648	1597	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1662	1611	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1677	1621	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1687	1631	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1699	1638	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1707	1645	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1712	1651	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1715	1651	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1714	1651	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1712	1651	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1707	1645	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1694	1634	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1680	1624	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1668	1614	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1654	1604	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1646	1597	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1629	1583	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1616	1573	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1613	1570	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1605	1563	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1602	1560	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1604	1563	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1604	1563	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1609	1566	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1607	1563	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1609	1566	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1605	1563	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1603	1560	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1600	1560	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1598	1556	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1593	1553	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1586	1546	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1584	1546	0	254	0	254	0	254	0	254	0	254
7	0	0	0	0	1579	1543	0	254	0	254	0	254	0	254	0	254
8	0	0	0	0	1571	1536	0	254	0	254	0	254	0	254	0	254
9	0	0	0	0	1563	1529	0	254	0	254	0	254	0	254	0	254
10	0	0	0	0	1554	1522	0	254	0	254	0	254	0	254	0	254
11	0	0	0	0	1546	1515	0	254	0	254	0	254	0	254	0	254
12	0	0	0	0	1535	1505	0	254	0	254	0	254	0	254	0	254
13	0	0	0	0	1520	1495	0	254	0	254	0	254	0	254	0	254
14	0	0	0	0	1511	1485	0	254	0	254	0	254	0	254	0	254
15	0	0	0	0	1501	1478	0	254	0	254	0	254	0	254	0	254
0	0	0	0	0	1490	1468	0	254	0	254	0	254	0	254	0	254
1	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
2	0	0	0	0	1483	1464	0	254	0	254	0	254	0	254	0	254
3	0	0	0	0	1481	1461	0	254	0	254	0	254	0	254	0	254
4	0	0	0	0	1482	1461	0	254	0	254	0	254	0	254	0	254
5	0	0	0	0	1487	1468	0	254	0	254	0	254	0	254	0	254
6	0	0	0	0	1488	1468	0	254	0	254	0	254	0	254	0	254
